"","CIUDAD","NOMBRE","coddom","DOMINIO","ZONA","SECTOR","VIVIENDA","HOGAR","RV00","RV32","RV33","RV34","RV35","RV37","RV38","RV39","RV310","fexph","fexpp"
"2965",130150,"PORTOVIEJO","1301","PORTOVIEJO",9,8,10,1,1,1,12,1,1,130150,5,NA,1,19.13362659,57.40087977
"2966",130150,"PORTOVIEJO","1301","PORTOVIEJO",12,4,7,1,1,1,10,2,1,130150,5,NA,1,19.96552339,39.93104678
"2967",130150,"PORTOVIEJO","1301","PORTOVIEJO",12,4,14,1,1,1,6,2,1,130150,2,2,1,19.96552339,99.82761695
"2968",130150,"PORTOVIEJO","1301","PORTOVIEJO",13,4,18,1,1,1,3,1,2,130150,5,NA,1,19.96552339,119.79314034
"2969",130150,"PORTOVIEJO","1301","PORTOVIEJO",14,4,7,1,1,1,5,2,2,130150,5,NA,1,19.13362659,38.26725318
"2970",130150,"PORTOVIEJO","1301","PORTOVIEJO",15,3,8,1,1,1,12,1,1,130150,5,NA,1,19.13362659,38.26725318
"2971",130150,"PORTOVIEJO","1301","PORTOVIEJO",15,11,4,1,1,1,7,1,1,130150,5,NA,1,19.13362659,95.66813295
"2972",130150,"PORTOVIEJO","1301","PORTOVIEJO",16,2,4,1,1,1,9,2,1,130150,2,9,NA,19.13362659,38.26725318
"2973",130150,"PORTOVIEJO","1301","PORTOVIEJO",16,2,4,1,2,1,1,2,1,130150,1,2,1,19.13362659,38.26725318
"2974",130150,"PORTOVIEJO","1301","PORTOVIEJO",17,3,8,1,1,1,7,2,2,130150,5,NA,1,19.96552339,59.89657017
"2975",130150,"PORTOVIEJO","1301","PORTOVIEJO",17,3,20,1,1,1,2,2,1,130150,3,1,1,19.96552339,59.89657017
"2976",130150,"PORTOVIEJO","1301","PORTOVIEJO",18,5,8,1,1,2,10,1,1,130150,5,NA,1,19.13362659,38.26725318
"2977",130150,"PORTOVIEJO","1301","PORTOVIEJO",19,11,19,1,1,2,5,2,2,130150,1,1,1,19.13362659,38.26725318
"2978",130150,"PORTOVIEJO","1301","PORTOVIEJO",20,2,9,1,1,1,5,1,1,130150,5,NA,1,19.13362659,95.66813295
"2979",130150,"PORTOVIEJO","1301","PORTOVIEJO",20,4,18,1,1,1,8,2,2,130150,1,1,1,19.96552339,19.96552339
"2980",130150,"PORTOVIEJO","1301","PORTOVIEJO",20,11,8,1,1,1,5,1,1,130150,5,NA,1,19.13362659,57.40087977
"2981",130150,"PORTOVIEJO","1301","PORTOVIEJO",21,3,11,1,1,1,12,1,2,130150,5,NA,NA,19.13362659,38.26725318
"2982",130150,"PORTOVIEJO","1301","PORTOVIEJO",21,3,11,1,2,2,9,2,9,130150,5,NA,NA,19.13362659,38.26725318
"2983",130150,"PORTOVIEJO","1301","PORTOVIEJO",21,3,11,1,3,3,5,2,9,130150,5,NA,1,19.13362659,38.26725318
"2984",130150,"PORTOVIEJO","1301","PORTOVIEJO",22,1,3,1,1,1,6,1,2,130150,5,NA,1,19.13362659,38.26725318
"2985",130150,"PORTOVIEJO","1301","PORTOVIEJO",23,6,11,1,1,1,2,1,1,130150,5,NA,NA,19.13362659,38.26725318
"2986",130150,"PORTOVIEJO","1301","PORTOVIEJO",23,6,11,1,2,1,5,1,1,130150,5,NA,1,19.13362659,38.26725318
"2987",130150,"PORTOVIEJO","1301","PORTOVIEJO",26,2,5,1,1,1,12,1,1,130150,5,NA,1,19.13362659,38.26725318
"2988",130150,"PORTOVIEJO","1301","PORTOVIEJO",26,2,17,1,1,3,10,2,1,130150,5,NA,1,19.13362659,38.26725318
"2989",130150,"PORTOVIEJO","1301","PORTOVIEJO",26,9,24,1,1,1,6,1,1,130150,2,2,1,19.13362659,38.26725318
"2990",130150,"PORTOVIEJO","1301","PORTOVIEJO",27,5,17,1,1,1,9,2,1,130150,5,NA,1,19.13362659,38.26725318
"2991",130150,"PORTOVIEJO","1301","PORTOVIEJO",27,8,3,1,1,1,11,2,2,130150,2,2,1,19.13362659,19.13362659
"2992",130150,"PORTOVIEJO","1301","PORTOVIEJO",30,2,17,1,1,2,11,2,2,130150,5,NA,1,19.13362659,38.26725318
"2993",130150,"PORTOVIEJO","1301","PORTOVIEJO",30,9,15,1,1,1,5,2,1,130150,5,NA,1,19.13362659,57.40087977
"2994",130150,"PORTOVIEJO","1301","PORTOVIEJO",30,9,21,1,1,2,7,2,1,130150,2,1,1,19.13362659,38.26725318
"2995",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,3,4,1,1,2,7,1,1,130150,5,NA,1,19.13362659,38.26725318
"2996",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,3,6,1,1,1,4,1,1,130150,5,NA,1,19.13362659,76.53450636
"2997",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,3,19,1,1,1,12,1,1,130150,5,NA,1,19.13362659,57.40087977
"2998",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,11,19,1,1,1,3,1,2,130150,5,NA,NA,19.13362659,57.40087977
"2999",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,11,19,1,2,1,4,1,2,130150,2,2,1,19.13362659,57.40087977
"3000",130150,"PORTOVIEJO","1301","PORTOVIEJO",31,11,22,1,1,5,12,2,1,130150,5,NA,1,19.13362659,95.66813295
"3001",130150,"PORTOVIEJO","1301","PORTOVIEJO",32,3,19,1,1,1,2,1,1,130150,5,NA,1,19.13362659,57.40087977
"3002",130150,"PORTOVIEJO","1301","PORTOVIEJO",32,7,5,1,1,1,5,1,1,130150,5,NA,1,21.86700181,87.46800724
"3003",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,4,5,1,1,1,6,1,1,130150,5,NA,1,19.13362659,57.40087977
"3004",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,7,17,1,1,1,9,2,1,130150,5,NA,NA,19.13362659,57.40087977
"3005",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,7,17,1,2,1,11,2,1,130150,5,NA,NA,19.13362659,57.40087977
"3006",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,7,17,1,3,1,12,2,1,130150,5,NA,1,19.13362659,57.40087977
"3007",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,11,15,1,1,1,9,1,1,130150,5,NA,NA,19.13362659,57.40087977
"3008",130150,"PORTOVIEJO","1301","PORTOVIEJO",33,11,15,1,2,1,3,1,1,130150,5,NA,1,19.13362659,57.40087977
"3009",130150,"PORTOVIEJO","1301","PORTOVIEJO",34,1,11,1,1,1,12,2,2,130150,2,2,1,19.13362659,57.40087977
"3010",130150,"PORTOVIEJO","1301","PORTOVIEJO",35,6,6,1,1,1,5,2,2,130150,5,NA,1,19.13362659,95.66813295
"3011",130150,"PORTOVIEJO","1301","PORTOVIEJO",35,6,14,1,1,1,11,1,1,130150,5,NA,1,19.13362659,76.53450636
"3012",130150,"PORTOVIEJO","1301","PORTOVIEJO",37,2,1,1,1,1,9,2,1,130150,5,NA,1,19.13362659,38.26725318
"3013",130150,"PORTOVIEJO","1301","PORTOVIEJO",37,2,21,1,1,1,9,2,2,130150,5,NA,1,19.13362659,114.80175954
"3014",130150,"PORTOVIEJO","1301","PORTOVIEJO",38,3,19,1,1,3,7,2,1,130150,5,NA,1,19.13362659,38.26725318
"3015",130150,"PORTOVIEJO","1301","PORTOVIEJO",38,3,24,1,1,1,3,1,1,130150,2,2,1,19.13362659,57.40087977
"3016",130150,"PORTOVIEJO","1301","PORTOVIEJO",38,6,2,1,1,1,1,2,1,130150,2,1,1,19.13362659,38.26725318
"3017",130150,"PORTOVIEJO","1301","PORTOVIEJO",38,6,24,1,1,3,5,2,2,130150,5,NA,1,19.13362659,57.40087977
"3018",130150,"PORTOVIEJO","1301","PORTOVIEJO",38,9,23,1,1,1,12,2,1,130150,2,1,1,19.13362659,38.26725318
"3019",130150,"PORTOVIEJO","1301","PORTOVIEJO",39,9,8,1,1,1,7,2,2,130150,5,NA,1,19.13362659,57.40087977
"3020",130150,"PORTOVIEJO","1301","PORTOVIEJO",39,9,12,1,1,3,10,2,1,130150,5,NA,NA,19.13362659,38.26725318
"3021",130150,"PORTOVIEJO","1301","PORTOVIEJO",39,9,12,1,2,3,6,1,1,130150,5,NA,1,19.13362659,38.26725318
"3022",130150,"PORTOVIEJO","1301","PORTOVIEJO",40,2,24,1,1,1,7,1,2,130150,5,NA,1,19.13362659,38.26725318
"3023",130150,"PORTOVIEJO","1301","PORTOVIEJO",40,6,11,1,1,1,12,1,2,130150,2,1,1,19.13362659,19.13362659
"3024",130150,"PORTOVIEJO","1301","PORTOVIEJO",40,6,18,1,1,1,12,2,1,130150,5,NA,1,19.13362659,57.40087977
"3025",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,9,24,1,1,1,12,2,1,130150,2,1,1,19.13362659,57.40087977
"3026",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,10,9,1,1,5,12,2,1,130150,5,NA,NA,19.13362659,76.53450636
"3027",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,10,9,1,2,5,6,2,1,130150,5,NA,1,19.13362659,76.53450636
"3028",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,10,17,1,1,5,5,1,2,130150,5,NA,1,19.13362659,19.13362659
"3029",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,10,18,1,1,1,7,2,1,130150,5,NA,NA,19.13362659,57.40087977
"3030",130150,"PORTOVIEJO","1301","PORTOVIEJO",41,10,18,1,2,1,8,2,1,130150,5,NA,1,19.13362659,57.40087977
"3031",130150,"PORTOVIEJO","1301","PORTOVIEJO",42,8,24,1,1,1,7,9,1,130150,5,NA,1,19.13362659,57.40087977
"3032",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,6,5,1,1,1,6,2,1,130150,5,NA,1,19.13362659,38.26725318
"3033",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,6,11,1,1,3,10,1,1,130150,5,NA,NA,19.13362659,38.26725318
"3034",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,6,11,1,2,3,1,1,1,130150,5,NA,1,19.13362659,38.26725318
"3035",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,9,8,1,1,1,9,2,2,130150,4,1,1,19.13362659,57.40087977
"3036",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,9,14,1,1,3,7,2,1,130150,5,NA,1,19.13362659,19.13362659
"3037",130150,"PORTOVIEJO","1301","PORTOVIEJO",43,9,19,1,1,1,12,1,1,130150,5,NA,1,19.13362659,76.53450636
"3038",130150,"PORTOVIEJO","1301","PORTOVIEJO",44,1,16,1,1,1,8,1,1,130150,5,NA,1,19.13362659,38.26725318
"3039",130150,"PORTOVIEJO","1301","PORTOVIEJO",44,5,11,1,1,1,8,2,2,130150,5,NA,1,19.13362659,38.26725318
"3040",130150,"PORTOVIEJO","1301","PORTOVIEJO",45,5,20,1,1,1,7,2,1,130150,5,NA,1,19.13362659,38.26725318
"3041",130150,"PORTOVIEJO","1301","PORTOVIEJO",46,11,11,1,1,1,1,2,1,130150,2,2,1,19.96552339,39.93104678
"3042",130151,"ABDON CALDERON (SAN FRANC","1301","PORTOVIEJO",1,4,16,1,1,1,8,2,1,130151,1,1,1,19.13362659,76.53450636
"3043",130151,"ABDON CALDERON (SAN FRANC","1301","PORTOVIEJO",1,4,17,1,1,1,8,2,1,130151,2,2,1,19.13362659,19.13362659
"3044",130151,"ABDON CALDERON (SAN FRANC","1301","PORTOVIEJO",1,6,1,1,1,1,2,1,2,130151,5,NA,1,19.13362659,57.40087977
"3045",130151,"ABDON CALDERON (SAN FRANC","1301","PORTOVIEJO",1,6,6,1,1,1,5,1,2,130151,5,NA,1,19.13362659,57.40087977
"3046",130151,"ABDON CALDERON (SAN FRANC","1301","PORTOVIEJO",1,6,17,1,1,1,4,1,2,130151,5,NA,1,19.13362659,38.26725318
"3047",130152,"ALHAJUELA (BAJO GRANDE)","1301","PORTOVIEJO",1,2,11,1,1,1,12,2,1,130152,5,NA,1,19.96552339,39.93104678
"3048",130153,"CRUCITA","1301","PORTOVIEJO",2,2,9,1,1,1,9,2,1,130153,5,NA,1,20.87304718,20.87304718
"3049",130153,"CRUCITA","1301","PORTOVIEJO",2,2,11,1,1,1,2,1,1,130153,1,1,NA,20.87304718,62.61914154
"3050",130153,"CRUCITA","1301","PORTOVIEJO",2,2,11,1,2,1,2,2,1,130153,5,NA,1,20.87304718,62.61914154
"3051",130153,"CRUCITA","1301","PORTOVIEJO",2,2,19,1,1,1,12,2,2,130153,2,9,1,20.87304718,62.61914154
"3052",130155,"RIOCHICO (RIO CHICO)","1301","PORTOVIEJO",1,3,6,1,1,1,2,2,1,130150,5,NA,1,19.13362659,19.13362659
"3053",130155,"RIOCHICO (RIO CHICO)","1301","PORTOVIEJO",1,3,14,1,1,1,12,1,1,130155,5,NA,1,19.13362659,38.26725318
"3054",130250,"CALCETA","1302","BOLIVAR",1,1,4,1,1,3,10,2,1,130250,5,NA,1,8.797749348,17.595498696
"3055",130250,"CALCETA","1302","BOLIVAR",1,1,11,1,1,1,9,2,1,130250,4,2,1,8.797749348,17.595498696
"3056",130250,"CALCETA","1302","BOLIVAR",1,3,12,1,1,1,9,1,2,130250,5,NA,NA,8.797749348,43.98874674
"3057",130250,"CALCETA","1302","BOLIVAR",1,3,12,1,2,1,12,1,2,130250,5,NA,1,8.797749348,43.98874674
"3058",130250,"CALCETA","1302","BOLIVAR",1,3,16,1,1,1,9,2,1,130250,5,NA,1,8.797749348,43.98874674
"3059",130250,"CALCETA","1302","BOLIVAR",1,5,12,1,1,1,3,2,1,130250,1,1,1,8.797749348,8.797749348
"3060",130250,"CALCETA","1302","BOLIVAR",1,5,17,1,1,1,7,1,1,130250,5,NA,1,8.797749348,17.595498696
"3061",130250,"CALCETA","1302","BOLIVAR",1,5,18,1,1,1,6,1,1,130250,5,NA,1,8.797749348,17.595498696
"3062",130250,"CALCETA","1302","BOLIVAR",1,5,19,1,1,1,7,2,1,130250,5,NA,1,8.797749348,26.393248044
"3063",130250,"CALCETA","1302","BOLIVAR",1,5,21,1,1,1,8,2,1,130250,5,NA,1,8.797749348,35.190997392
"3064",130250,"CALCETA","1302","BOLIVAR",1,7,7,1,1,3,8,1,2,130250,5,NA,1,8.797749348,17.595498696
"3065",130250,"CALCETA","1302","BOLIVAR",1,8,18,1,1,4,5,2,2,130250,5,NA,NA,8.797749348,43.98874674
"3066",130250,"CALCETA","1302","BOLIVAR",1,8,18,1,2,4,8,2,2,130250,5,NA,1,8.797749348,43.98874674
"3067",130250,"CALCETA","1302","BOLIVAR",1,8,20,1,1,4,12,1,2,130250,5,NA,1,8.797749348,17.595498696
"3068",130250,"CALCETA","1302","BOLIVAR",1,10,14,1,1,1,9,2,2,130250,2,2,1,8.797749348,26.393248044
"3069",130250,"CALCETA","1302","BOLIVAR",1,10,15,1,1,1,9,2,2,130250,2,2,1,8.797749348,17.595498696
"3070",130250,"CALCETA","1302","BOLIVAR",1,11,7,1,1,1,5,2,1,130250,5,NA,1,8.797749348,8.797749348
"3071",130250,"CALCETA","1302","BOLIVAR",1,11,14,1,1,2,10,2,1,130250,5,NA,1,8.797749348,79.179744132
"3072",130250,"CALCETA","1302","BOLIVAR",1,11,18,1,1,1,12,1,1,130250,5,NA,1,8.797749348,17.595498696
"3073",130250,"CALCETA","1302","BOLIVAR",1,11,23,1,1,3,10,2,1,130250,5,NA,1,8.797749348,17.595498696
"3074",130250,"CALCETA","1302","BOLIVAR",1,12,1,1,1,1,3,1,1,130250,5,NA,1,8.797749348,43.98874674
"3075",130250,"CALCETA","1302","BOLIVAR",1,12,17,1,1,3,7,2,1,130250,2,2,1,8.797749348,8.797749348
"3076",130250,"CALCETA","1302","BOLIVAR",1,12,21,1,1,1,8,2,1,130250,5,NA,1,8.797749348,26.393248044
"3077",130250,"CALCETA","1302","BOLIVAR",2,3,3,1,1,1,9,1,2,130250,1,2,NA,8.797749348,26.393248044
"3078",130250,"CALCETA","1302","BOLIVAR",2,3,3,1,2,1,11,1,2,130250,1,2,1,8.797749348,26.393248044
"3079",130250,"CALCETA","1302","BOLIVAR",2,4,8,1,1,1,5,2,1,130250,5,NA,NA,8.797749348,17.595498696
"3080",130250,"CALCETA","1302","BOLIVAR",2,4,8,1,2,1,8,2,1,130250,1,1,1,8.797749348,17.595498696
"3081",130250,"CALCETA","1302","BOLIVAR",2,4,15,1,1,1,10,2,2,130250,2,9,NA,8.797749348,26.393248044
"3082",130250,"CALCETA","1302","BOLIVAR",2,4,15,1,2,1,4,1,2,130250,2,9,NA,8.797749348,26.393248044
"3083",130250,"CALCETA","1302","BOLIVAR",2,4,15,1,3,1,7,1,2,130250,2,9,1,8.797749348,26.393248044
"3084",130250,"CALCETA","1302","BOLIVAR",2,4,21,1,1,1,8,2,1,130250,5,NA,1,8.797749348,17.595498696
"3085",130250,"CALCETA","1302","BOLIVAR",2,7,3,1,1,1,8,1,1,130250,1,2,1,8.797749348,17.595498696
"3086",130250,"CALCETA","1302","BOLIVAR",2,7,4,1,1,1,1,2,2,130250,5,NA,1,8.797749348,8.797749348
"3087",130250,"CALCETA","1302","BOLIVAR",2,7,11,1,1,1,5,2,1,130250,5,NA,1,8.797749348,17.595498696
"3088",130250,"CALCETA","1302","BOLIVAR",3,1,5,1,1,1,6,2,1,130250,5,NA,1,8.797749348,17.595498696
"3089",130250,"CALCETA","1302","BOLIVAR",3,1,9,1,1,1,9,2,1,130250,2,1,1,8.797749348,17.595498696
"3090",130250,"CALCETA","1302","BOLIVAR",3,2,14,1,1,1,3,2,1,130250,5,NA,1,8.797749348,35.190997392
"3091",130250,"CALCETA","1302","BOLIVAR",3,2,16,1,1,1,2,1,2,130250,5,NA,NA,8.797749348,35.190997392
"3092",130250,"CALCETA","1302","BOLIVAR",3,2,16,1,2,1,4,1,2,130250,5,NA,NA,8.797749348,35.190997392
"3093",130250,"CALCETA","1302","BOLIVAR",3,2,16,1,3,1,7,1,2,130250,5,NA,NA,8.797749348,35.190997392
"3094",130250,"CALCETA","1302","BOLIVAR",3,2,16,1,4,1,8,1,2,130250,5,NA,1,8.797749348,35.190997392
"3095",130250,"CALCETA","1302","BOLIVAR",3,5,1,1,1,1,12,2,2,130250,5,NA,1,8.797749348,8.797749348
"3096",130250,"CALCETA","1302","BOLIVAR",3,5,19,1,1,1,7,2,1,130250,5,NA,1,8.797749348,35.190997392
"3097",130250,"CALCETA","1302","BOLIVAR",3,5,21,1,1,1,8,2,1,130250,5,NA,1,8.797749348,8.797749348
"3098",130250,"CALCETA","1302","BOLIVAR",3,6,15,1,1,1,7,1,1,130250,5,NA,1,8.797749348,26.393248044
"3099",130250,"CALCETA","1302","BOLIVAR",3,7,8,1,1,1,8,1,1,130250,2,2,1,8.797749348,17.595498696
"3100",130350,"CHONE","1303","CHONE",1,8,13,1,1,1,12,2,1,130350,5,NA,1,15.21130351,30.42260702
"3101",130350,"CHONE","1303","CHONE",1,8,23,1,1,1,4,2,1,130350,2,2,1,15.21130351,15.21130351
"3102",130350,"CHONE","1303","CHONE",2,1,11,1,1,1,10,2,1,130350,5,NA,1,15.21130351,15.21130351
"3103",130350,"CHONE","1303","CHONE",2,4,10,1,1,2,2,2,2,130350,5,NA,1,14.57749919,43.73249757
"3104",130350,"CHONE","1303","CHONE",3,2,16,1,1,2,5,1,2,130350,5,NA,1,14.57749919,29.15499838
"3105",130350,"CHONE","1303","CHONE",3,2,19,1,1,2,7,2,1,130350,5,NA,1,14.57749919,29.15499838
"3106",130350,"CHONE","1303","CHONE",3,4,8,1,1,1,12,1,1,130350,1,1,1,14.57749919,14.57749919
"3107",130350,"CHONE","1303","CHONE",3,4,10,1,1,1,8,2,1,130350,5,NA,1,14.57749919,14.57749919
"3108",130350,"CHONE","1303","CHONE",4,3,3,1,1,1,11,1,2,130350,5,NA,1,14.57749919,58.30999676
"3109",130350,"CHONE","1303","CHONE",4,3,23,1,1,1,8,1,2,130350,5,NA,1,14.57749919,58.30999676
"3110",130350,"CHONE","1303","CHONE",4,5,9,1,1,5,2,2,1,130350,5,NA,1,15.21130351,30.42260702
"3111",130350,"CHONE","1303","CHONE",4,5,10,1,1,1,2,2,2,130350,1,2,1,15.21130351,15.21130351
"3112",130350,"CHONE","1303","CHONE",4,5,15,1,1,1,9,2,1,30350,2,2,1,15.21130351,15.21130351
"3113",130350,"CHONE","1303","CHONE",5,1,15,1,1,1,1,2,1,130350,1,2,1,14.57749919,29.15499838
"3114",130350,"CHONE","1303","CHONE",6,2,1,1,1,1,4,1,2,130350,5,NA,1,14.57749919,29.15499838
"3115",130350,"CHONE","1303","CHONE",6,4,2,1,1,5,7,2,1,130350,5,NA,1,14.57749919,87.46499514
"3116",130350,"CHONE","1303","CHONE",7,1,7,1,1,1,9,1,1,130350,5,NA,1,15.21130351,45.63391053
"3117",130350,"CHONE","1303","CHONE",7,1,12,1,1,1,9,2,1,130350,5,NA,NA,15.21130351,91.26782106
"3118",130350,"CHONE","1303","CHONE",7,1,12,1,2,1,3,2,1,130350,5,NA,1,15.21130351,91.26782106
"3119",130350,"CHONE","1303","CHONE",7,4,13,1,1,3,12,2,1,130350,5,NA,1,14.57749919,29.15499838
"3120",130350,"CHONE","1303","CHONE",7,4,21,1,1,3,3,2,2,130350,5,NA,1,14.57749919,29.15499838
"3121",130350,"CHONE","1303","CHONE",7,4,24,1,1,1,11,2,1,130350,5,NA,1,14.57749919,14.57749919
"3122",130350,"CHONE","1303","CHONE",8,1,18,1,1,1,10,1,2,130350,5,NA,1,14.57749919,72.88749595
"3123",130350,"CHONE","1303","CHONE",8,3,4,1,1,1,4,2,2,130350,5,NA,1,14.57749919,43.73249757
"3124",130350,"CHONE","1303","CHONE",8,8,9,1,1,2,4,1,1,130350,5,NA,1,14.57749919,29.15499838
"3125",130350,"CHONE","1303","CHONE",8,8,17,1,1,2,2,2,1,130350,5,NA,1,14.57749919,29.15499838
"3126",130350,"CHONE","1303","CHONE",9,3,2,1,1,1,4,1,1,130350,1,2,1,14.57749919,43.73249757
"3127",130350,"CHONE","1303","CHONE",9,3,3,1,1,1,2,1,1,130350,2,9,NA,14.57749919,29.15499838
"3128",130350,"CHONE","1303","CHONE",9,3,3,1,2,1,7,1,1,130350,2,9,1,14.57749919,29.15499838
"3129",130350,"CHONE","1303","CHONE",9,6,21,1,1,1,12,1,2,130350,2,2,1,14.57749919,43.73249757
"3130",130350,"CHONE","1303","CHONE",9,8,10,1,1,1,8,2,1,130350,5,NA,1,14.57749919,58.30999676
"3131",130350,"CHONE","1303","CHONE",9,10,5,1,1,3,8,2,1,130350,1,1,1,15.21130351,15.21130351
"3132",130350,"CHONE","1303","CHONE",9,10,14,1,1,1,6,2,2,130350,5,NA,1,15.21130351,30.42260702
"3133",130350,"CHONE","1303","CHONE",9,10,24,1,1,1,11,2,2,130350,5,NA,1,15.21130351,45.63391053
"3134",130350,"CHONE","1303","CHONE",10,2,19,1,1,1,3,2,1,130350,5,NA,1,14.57749919,72.88749595
"3135",130350,"CHONE","1303","CHONE",10,2,21,1,1,1,12,2,2,130350,5,NA,1,14.57749919,43.73249757
"3136",130350,"CHONE","1303","CHONE",10,7,3,1,1,1,9,2,1,130350,5,NA,1,14.57749919,29.15499838
"3137",130350,"CHONE","1303","CHONE",10,7,21,1,1,1,7,2,1,130350,5,NA,1,14.57749919,43.73249757
"3138",130350,"CHONE","1303","CHONE",11,2,21,1,1,1,6,2,2,130350,5,NA,1,14.57749919,29.15499838
"3139",130350,"CHONE","1303","CHONE",12,1,5,1,1,1,5,1,1,130350,5,NA,1,15.21130351,60.84521404
"3140",130350,"CHONE","1303","CHONE",927,2,3,1,1,1,2,1,1,130350,5,NA,1,15.21130351,30.42260702
"3141",130350,"CHONE","1303","CHONE",927,2,14,1,1,1,5,2,1,130350,2,1,1,15.21130351,45.63391053
"3142",130350,"CHONE","1303","CHONE",927,2,18,1,1,1,5,2,2,130350,2,2,1,15.21130351,15.21130351
"3143",130352,"CANUTO","1303","CHONE",1,1,7,1,1,1,8,1,1,130350,5,NA,1,14.57749919,29.15499838
"3144",130450,"EL CARMEN","1304","EL CARMEN",1,1,18,1,1,1,4,1,1,130450,5,NA,1,12.30206717,24.60413434
"3145",130450,"EL CARMEN","1304","EL CARMEN",1,3,18,1,1,1,7,1,1,130450,5,NA,1,12.30206717,24.60413434
"3146",130450,"EL CARMEN","1304","EL CARMEN",1,7,18,1,1,1,4,2,1,130450,5,NA,1,12.30206717,24.60413434
"3147",130450,"EL CARMEN","1304","EL CARMEN",2,6,4,1,1,1,9,1,1,130450,1,2,1,12.30206717,24.60413434
"3148",130450,"EL CARMEN","1304","EL CARMEN",3,7,1,1,1,1,8,1,2,130450,5,NA,1,12.30206717,36.90620151
